binding_id,node_id,node_name,binding_target_id,binding_target_title,binding_type,project_id,task_id,resource_type,learning_activity_type,student_action,student_output,assessment_output,binding_status,audit_status,risk_level,source_file,notes
BV0310-INC-P5T2-014,P5T2-N05,制定移动性指标提升方案,P5T2-W05,移动性提升方案卡,worksheet,P5,P5-T2,process_card;scheme_card;worksheet,path_analysis;scheme_design;boundary_judgement,阅读移动性问题数据，区分邻区、覆盖、参数和容量因素，并填写移动性提升方案。,移动性提升方案卡,移动性提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-015,P5T2-N05,制定移动性指标提升方案,移动性提升方案卡,移动性提升方案卡,assessment_output,P5,P5-T2,process_card;scheme_card;worksheet,path_analysis;scheme_design;boundary_judgement,阅读移动性问题数据，区分邻区、覆盖、参数和容量因素，并填写移动性提升方案。,移动性提升方案卡,移动性提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
BV0310-INC-P5T2-016,P5T2-N06,制定资源类与可用类指标提升方案,P5T2-C06,资源与可用性提升方案卡,resource_card,P5,P5-T2,metric_table;scheme_card;worksheet,resource_judgement;availability_judgement;scheme_design,核对资源占用、告警和可用率信息，判断扩容、分流、运维处理或持续观察的适用场景。,资源/可用类提升方案卡,资源/可用类提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划资源卡，尚未生产正式资源；需专业复核、媒体治理、学生正文审查和平台验证。
BV0310-INC-P5T2-017,P5T2-N06,制定资源类与可用类指标提升方案,P5T2-W06,资源/可用类提升方案卡,worksheet,P5,P5-T2,metric_table;scheme_card;worksheet,resource_judgement;availability_judgement;scheme_design,核对资源占用、告警和可用率信息，判断扩容、分流、运维处理或持续观察的适用场景。,资源/可用类提升方案卡,资源/可用类提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-018,P5T2-N06,制定资源类与可用类指标提升方案,资源/可用类提升方案卡,资源/可用类提升方案卡,assessment_output,P5,P5-T2,metric_table;scheme_card;worksheet,resource_judgement;availability_judgement;scheme_design,核对资源占用、告警和可用率信息，判断扩容、分流、运维处理或持续观察的适用场景。,资源/可用类提升方案卡,资源/可用类提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
BV0310-INC-P5T2-019,P5T2-N07,形成实施方案、授权边界和回退要求,P5T2-C07,实施授权与回退边界卡,resource_card,P5,P5-T2,scheme_template;boundary_card;worksheet,scheme_synthesis;authorization_boundary;rollback_checking,将接入、保持、移动性、资源和可用类措施汇总为实施清单，补充授权边界、影响范围和回退条件。,性能提升实施方案,性能提升实施方案,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划资源卡，尚未生产正式资源；需专业复核、媒体治理、学生正文审查和平台验证。
BV0310-INC-P5T2-020,P5T2-N07,形成实施方案、授权边界和回退要求,P5T2-W07,性能提升实施方案,worksheet,P5,P5-T2,scheme_template;boundary_card;worksheet,scheme_synthesis;authorization_boundary;rollback_checking,将接入、保持、移动性、资源和可用类措施汇总为实施清单，补充授权边界、影响范围和回退条件。,性能提升实施方案,性能提升实施方案,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-021,P5T2-N07,形成实施方案、授权边界和回退要求,性能提升实施方案,性能提升实施方案,assessment_output,P5,P5-T2,scheme_template;boundary_card;worksheet,scheme_synthesis;authorization_boundary;rollback_checking,将接入、保持、移动性、资源和可用类措施汇总为实施清单，补充授权边界、影响范围和回退条件。,性能提升实施方案,性能提升实施方案,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
BV0310-INC-P5T2-022,P5T2-N08,在教学仿真环境执行参数调整并记录证据,P5T2-C08,教学仿真参数调整界面重绘卡,resource_card,P5,P5-T2,simulation_screen;operation_card;worksheet,simulation_operation;evidence_recording;boundary_judgement,在教学仿真界面识别参数项，按任务要求完成示例调整，保存前后截图、参数值和操作记录。,教学仿真实施记录,教学仿真实施记录,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划资源卡，尚未生产正式资源；需专业复核、媒体治理、学生正文审查和平台验证。
BV0310-INC-P5T2-023,P5T2-N08,在教学仿真环境执行参数调整并记录证据,P5T2-W08,教学仿真实施记录,worksheet,P5,P5-T2,simulation_screen;operation_card;worksheet,simulation_operation;evidence_recording;boundary_judgement,在教学仿真界面识别参数项，按任务要求完成示例调整，保存前后截图、参数值和操作记录。,教学仿真实施记录,教学仿真实施记录,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-024,P5T2-N08,在教学仿真环境执行参数调整并记录证据,教学仿真实施记录,教学仿真实施记录,assessment_output,P5,P5-T2,simulation_screen;operation_card;worksheet,simulation_operation;evidence_recording;boundary_judgement,在教学仿真界面识别参数项，按任务要求完成示例调整，保存前后截图、参数值和操作记录。,教学仿真实施记录,教学仿真实施记录,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
BV0310-INC-P5T2-025,P5T2-N09,输出实施记录并交接P5-T3验证,P5T2-C09,实施交接与复测要求卡,resource_card,P5,P5-T2,handoff_form;worksheet,handoff_writing;risk_summary;verification_request,整理实施方案、仿真记录、未闭环风险和复测要求，填写性能提升实施交接单。,性能提升实施交接单,性能提升实施交接单,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划资源卡，尚未生产正式资源；需专业复核、媒体治理、学生正文审查和平台验证。
BV0310-INC-P5T2-026,P5T2-N09,输出实施记录并交接P5-T3验证,P5T2-W09,性能提升实施交接单,worksheet,P5,P5-T2,handoff_form;worksheet,handoff_writing;risk_summary;verification_request,整理实施方案、仿真记录、未闭环风险和复测要求，填写性能提升实施交接单。,性能提升实施交接单,性能提升实施交接单,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-027,P5T2-N09,输出实施记录并交接P5-T3验证,性能提升实施交接单,性能提升实施交接单,assessment_output,P5,P5-T2,handoff_form;worksheet,handoff_writing;risk_summary;verification_request,整理实施方案、仿真记录、未闭环风险和复测要求，填写性能提升实施交接单。,性能提升实施交接单,性能提升实施交接单,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
BV0311-INC-P3T1-001,P3T1-N01,明确5G网管在网络优化中的作用,P3T1-C01,为什么先认识网管任务情境卡,resource_card,P3,P3-T1,task_card,case_intro;task_definition,阅读任务情境，说明5G网管为什么是后续任务入口。,网管作用说明卡,网管作用说明卡,planned,pending_professional_media_review,medium,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-002,P3T1-N01,明确5G网管在网络优化中的作用,P3T1-W01,网管作用说明工作单,worksheet,P3,P3-T1,worksheet,task_definition;short_explanation,填写网管支撑网络优化的三个作用。,网管作用说明卡,网管作用说明卡,planned,pending_professional_media_review,medium,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-003,P3T1-N01,明确5G网管在网络优化中的作用,P3T1-ACT01,网管作用归纳活动,learning_activity,P3,P3-T1,task_card,case_intro;classification,把日常运维、告警、参数、性能和智能化功能归类。,网管作用说明卡,网管作用说明卡,planned,pending_professional_media_review,medium,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-004,P3T1-N02,识别5G网管架构层次与部署组成,P3T1-R01,5G网管架构层次教学化重绘图,resource_card,P3,P3-T1,diagram,diagram_annotation,标注基础设施、虚拟化平台、网管平台、应用和客户端。,网管架构层次标注图,网管架构层次标注图,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-005,P3T1-N02,识别5G网管架构层次与部署组成,P3T1-W02,架构层次标注工作单,worksheet,P3,P3-T1,worksheet,diagram_annotation,完成架构层次标注并写出各层作用。,网管架构层次标注图,网管架构层次标注图,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-006,P3T1-N02,识别5G网管架构层次与部署组成,P3T1-ACT02,架构层次拖拽标注活动,learning_activity,P3,P3-T1,interactive_diagram,diagram_annotation,把IaaS、PaaS、SaaS、TECS和网管应用放到合适层。,网管架构层次标注图,网管架构层次标注图,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-007,P3T1-N03,区分5G网管软硬件组成与部署边界,P3T1-R02,软硬件组成对照表资源,resource_card,P3,P3-T1,comparison_table,classification,阅读服务器、TECS、虚拟网管平台、APP和客户端对应关系。,软硬件组成对照表,软硬件组成对照表,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-008,P3T1-N03,区分5G网管软硬件组成与部署边界,P3T1-W03,软硬件组成分类表,worksheet,P3,P3-T1,worksheet,classification,把软硬件组成对象填入部署层。,软硬件组成对照表,软硬件组成对照表,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-009,P3T1-N03,区分5G网管软硬件组成与部署边界,P3T1-ACT03,部署边界判断活动,learning_activity,P3,P3-T1,comparison_table,boundary_checking,判断哪些对象属于底层资源、平台层、应用层或访问端。,软硬件组成对照表,软硬件组成对照表,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-010,P3T1-N04,识别5G网管功能组件与管理对象,P3T1-R03,功能组件用途表资源,resource_card,P3,P3-T1,function_table,module_matching,识读系统管理、自运维、智能运维、无线应用和公共应用用途。,功能组件用途表,功能组件用途表,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-011,P3T1-N04,识别5G网管功能组件与管理对象,P3T1-W04,功能组件用途匹配表,worksheet,P3,P3-T1,worksheet,module_matching,匹配功能组件、管理对象和典型任务。,功能组件用途表,功能组件用途表,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-012,P3T1-N04,识别5G网管功能组件与管理对象,P3T1-ACT04,功能组件匹配活动,learning_activity,P3,P3-T1,interactive_table,module_matching,把告警、日志、备份、性能、信令、拓扑等对象匹配到功能组件。,功能组件用途表,功能组件用途表,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-013,P3T1-N05,定位仿真实训系统中的典型任务入口,P3T1-R04,仿真实训系统入口教学化标注图,resource_card,P3,P3-T1,interface_diagram,interface_locator,在教学化界面图中定位数据采集、网络测试、信令分析和性能入口。,网管功能入口定位单,网管功能入口定位单,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-014,P3T1-N05,定位仿真实训系统中的典型任务入口,P3T1-W05,网管功能入口定位单,worksheet,P3,P3-T1,worksheet,interface_locator,标注每个入口服务的后续学习任务。,网管功能入口定位单,网管功能入口定位单,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-015,P3T1-N05,定位仿真实训系统中的典型任务入口,P3T1-ACT05,入口定位交互活动,learning_activity,P3,P3-T1,interactive_image,interface_locator;task_routing,点击或标注典型入口并选择对应任务。,网管功能入口定位单,网管功能入口定位单,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-016,P3T1-N06,建立功能入口与后续学习任务的映射,P3T1-R05,功能到任务映射示意图,resource_card,P3,P3-T1,mapping_graph,task_routing;graph_navigation,查看网管入口如何连接P1、P2、P3、P5和P6任务。,功能到任务映射表,功能到任务映射表,planned,pending_professional_media_review,medium,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-017,P3T1-N06,建立功能入口与后续学习任务的映射,P3T1-W06,功能到任务映射表,worksheet,P3,P3-T1,mapping_table,task_routing,填写功能入口与后续项目任务的对应关系。,功能到任务映射表,功能到任务映射表,planned,pending_professional_media_review,medium,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-018,P3T1-N06,建立功能入口与后续学习任务的映射,P3T1-ACT06,学习路径路由活动,learning_activity,P3,P3-T1,interactive_graph,graph_navigation;task_routing,从一个功能入口选择下一步应进入的项目任务。,功能到任务映射表,功能到任务映射表,planned,pending_professional_media_review,medium,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-019,P3T1-N07,判断账号权限、数据范围与学习边界,P3T1-R06,权限与学习边界说明卡,resource_card,P3,P3-T1,boundary_card,boundary_checking,阅读学生账号、教学仿真和真实工程授权边界说明。,网管使用边界说明单,网管使用边界说明单,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-020,P3T1-N07,判断账号权限、数据范围与学习边界,P3T1-W07,网管使用边界说明单,worksheet,P3,P3-T1,worksheet,boundary_checking;risk_judgement,判断哪些功能可查看、可教学模拟、不可真实操作。,网管使用边界说明单,网管使用边界说明单,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0311-INC-P3T1-021,P3T1-N07,判断账号权限、数据范围与学习边界,P3T1-ACT07,权限边界判断活动,learning_activity,P3,P3-T1,scenario_judgement,risk_judgement;boundary_checking,根据账号和任务场景判断操作边界。,网管使用边界说明单,网管使用边界说明单,planned,pending_professional_media_review,high,reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体重绘、学生正文审查和平台验证。
BV0312-INC-P1G-001,P1T1-N01,明确室内信息采集任务与用途,P1T1N01-C01,室内采集任务情境卡,resource_card,P1,P1-T1,task_card,case_intro;task_definition,阅读室内采集情境，说明采集对象和后续使用场景。,室内采集任务说明卡,室内采集任务说明卡,planned,pending_professional_media_data_review,medium,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-002,P1T1-N01,明确室内信息采集任务与用途,P1T1N01-W01,室内采集任务说明卡,worksheet,P1,P1-T1,worksheet,data_recording;quality_check,阅读室内采集情境，说明采集对象和后续使用场景。,室内采集任务说明卡,室内采集任务说明卡,planned,pending_professional_media_data_review,medium,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-003,P1T1-N01,明确室内信息采集任务与用途,P1T1N01-ACT01,室内明确室内信息采集任务与用途学习活动,learning_activity,P1,P1-T1,interactive_table,classification;boundary_checking,阅读室内采集情境，说明采集对象和后续使用场景。,室内采集任务说明卡,室内采集任务说明卡,planned,pending_professional_media_data_review,medium,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-004,P1T1-N02,识别室内采集对象和字段类别,P1T1N02-C02,室内采集任务情境卡,resource_card,P1,P1-T1,task_card,case_intro;task_definition,对照室内信息采集表，完成字段分类和用途说明。,室内采集字段分类表,室内采集字段分类表,planned,pending_professional_media_data_review,high,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-005,P1T1-N02,识别室内采集对象和字段类别,P1T1N02-W02,室内采集字段分类表,worksheet,P1,P1-T1,worksheet,data_recording;quality_check,对照室内信息采集表，完成字段分类和用途说明。,室内采集字段分类表,室内采集字段分类表,planned,pending_professional_media_data_review,high,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-006,P1T1-N02,识别室内采集对象和字段类别,P1T1N02-ACT02,室内识别室内采集对象和字段类别学习活动,learning_activity,P1,P1-T1,interactive_table,classification;boundary_checking,对照室内信息采集表，完成字段分类和用途说明。,室内采集字段分类表,室内采集字段分类表,planned,pending_professional_media_data_review,high,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-007,P1T1-N03,选择并使用室内采集工具,P1T1N03-C03,室内采集任务情境卡,resource_card,P1,P1-T1,task_card,case_intro;task_definition,识别采集工具用途，完成工具选择和使用注意事项判断。,室内采集工具选择单,室内采集工具选择单,planned,pending_professional_media_data_review,high,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-008,P1T1-N03,选择并使用室内采集工具,P1T1N03-W03,室内采集工具选择单,worksheet,P1,P1-T1,worksheet,data_recording;quality_check,识别采集工具用途，完成工具选择和使用注意事项判断。,室内采集工具选择单,室内采集工具选择单,planned,pending_professional_media_data_review,high,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-009,P1T1-N03,选择并使用室内采集工具,P1T1N03-ACT03,室内选择并使用室内采集工具学习活动,learning_activity,P1,P1-T1,interactive_table,classification;boundary_checking,识别采集工具用途，完成工具选择和使用注意事项判断。,室内采集工具选择单,室内采集工具选择单,planned,pending_professional_media_data_review,high,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-010,P1T1-N04,完成室内设备与配套信息采集记录,P1T1N04-C04,室内采集任务情境卡,resource_card,P1,P1-T1,task_card,case_intro;task_definition,在教学模拟材料中完成室内信息采集记录。,室内信息采集记录表,室内信息采集记录表,planned,pending_professional_media_data_review,high,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-011,P1T1-N04,完成室内设备与配套信息采集记录,P1T1N04-W04,室内信息采集记录表,worksheet,P1,P1-T1,worksheet,data_recording;quality_check,在教学模拟材料中完成室内信息采集记录。,室内信息采集记录表,室内信息采集记录表,planned,pending_professional_media_data_review,high,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-012,P1T1-N04,完成室内设备与配套信息采集记录,P1T1N04-ACT04,室内完成室内设备与配套信息采集记录学习活动,learning_activity,P1,P1-T1,interactive_table,classification;boundary_checking,在教学模拟材料中完成室内信息采集记录。,室内信息采集记录表,室内信息采集记录表,planned,pending_professional_media_data_review,high,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-013,P1T1-N05,核查室内采集数据完整性与异常项,P1T1N05-C05,室内采集任务情境卡,resource_card,P1,P1-T1,task_card,case_intro;task_definition,核查室内采集记录，标出缺项、冲突和异常项。,室内信息完整性核查单,室内信息完整性核查单,planned,pending_professional_media_data_review,medium,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-014,P1T1-N05,核查室内采集数据完整性与异常项,P1T1N05-W05,室内信息完整性核查单,worksheet,P1,P1-T1,worksheet,data_recording;quality_check,核查室内采集记录，标出缺项、冲突和异常项。,室内信息完整性核查单,室内信息完整性核查单,planned,pending_professional_media_data_review,medium,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-015,P1T1-N05,核查室内采集数据完整性与异常项,P1T1N05-ACT05,室内核查室内采集数据完整性与异常项学习活动,learning_activity,P1,P1-T1,interactive_table,classification;boundary_checking,核查室内采集记录，标出缺项、冲突和异常项。,室内信息完整性核查单,室内信息完整性核查单,planned,pending_professional_media_data_review,medium,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-016,P1T1-N06,输出室内信息采集成果并衔接后续任务,P1T1N06-C06,室内采集任务情境卡,resource_card,P1,P1-T1,task_card,case_intro;task_definition,整理室内采集成果包，并连接后续学习任务。,室内采集成果包,室内采集成果包,planned,pending_professional_media_data_review,medium,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
BV0312-INC-P1G-017,P1T1-N06,输出室内信息采集成果并衔接后续任务,P1T1N06-W06,室内采集成果包,worksheet,P1,P1-T1,worksheet,data_recording;quality_check,整理室内采集成果包，并连接后续学习任务。,室内采集成果包,室内采集成果包,planned,pending_professional_media_data_review,medium,reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证实施计划.md;reports/P1-T1_P1-T2基于V0.3.12主数据成组补拆验证报告.md,计划资源或活动，尚未生产正式资源；需专业复核、媒体治理、数据安全审查、学生正文审查和平台验证。
