v03_edge_id,source_node_id,source_node_name,target_node_id,target_node_name,relation_raw_type,relation_type,relation_summary,source_task_id,target_task_id,edge_scope,source_file,review_status,display_priority,version_status
EV034-INC-P4T1-003,P4-T1,任务1：5G网络优化方案实施,P4T1-N03,读取关键参数与变更依据,decomposes,任务拆分详细节点,P4-T1补拆进入参数依据读取节点。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,1,current
EV034-INC-P4T1-004,P4-T1,任务1：5G网络优化方案实施,P4T1-N04,制定实施步骤与风险回退检查,decomposes,任务拆分详细节点,P4-T1补拆进入实施步骤与风险回退检查节点。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,1,current
EV034-INC-P4T1-005,P4-T1,任务1：5G网络优化方案实施,P4T1-N05,记录实施结果与变更凭据,decomposes,任务拆分详细节点,P4-T1补拆进入实施结果与变更凭据记录节点。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,1,current
EV034-INC-P4T1-006,P4-T1,任务1：5G网络优化方案实施,P4T1-N06,形成复测验证入口并交接P4-T2,decomposes,任务拆分详细节点,P4-T1补拆进入复测验证入口和P4-T2交接节点。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,1,current
EV034-INC-P4T1-007,P4T1-N01,明确优化对象与实施边界,P4T1-N02,区分优化动作类型与责任边界,precedes,直接递进,先确认优化对象和实施边界，再判断优化动作类型和责任边界。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,2,current
EV034-INC-P4T1-008,P4T1-N02,区分优化动作类型与责任边界,P4T1-N03,读取关键参数与变更依据,precedes,直接递进,动作类型确定后才能读取对应关键参数和变更依据。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,2,current
EV034-INC-P4T1-009,P4T1-N03,读取关键参数与变更依据,P4T1-N04,制定实施步骤与风险回退检查,precedes,直接递进,参数依据确认后才能制定实施步骤和风险回退检查。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,2,current
EV034-INC-P4T1-010,P4T1-N04,制定实施步骤与风险回退检查,P4T1-N05,记录实施结果与变更凭据,precedes,直接递进,完成受控实施步骤后必须记录实施结果和变更凭据。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,2,current
EV034-INC-P4T1-011,P4T1-N05,记录实施结果与变更凭据,P4T1-N06,形成复测验证入口并交接P4-T2,precedes,直接递进,实施变更记录是形成复测验证入口的直接依据。,P4-T1,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,2,current
EV034-INC-P4T1-012,P2T3-N07,制定整改建议,P4T1-N01,明确优化对象与实施边界,supports,支撑判断,测试数据分析形成的整改建议支撑P4-T1确认优化对象和实施边界。,P2-T3,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,待专业复核,3,current
EV034-INC-P4T1-013,P2T3-N07,制定整改建议,P4T1-N02,区分优化动作类型与责任边界,supports,支撑判断,整改建议支撑P4-T1区分天线、无线、承载或核心网优化动作。,P2-T3,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,待专业复核,3,current
EV034-INC-P4T1-014,P3T3-N06,形成参数异常清单与后续处理建议,P4T1-N01,明确优化对象与实施边界,supports,支撑判断,参数异常清单和处理建议支撑P4-T1确认实施边界。,P3-T3,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,待专业复核,3,current
EV034-INC-P4T1-015,P3T3-N06,形成参数异常清单与后续处理建议,P4T1-N03,读取关键参数与变更依据,supports,支撑判断,参数异常清单为读取关键参数与变更依据提供前置证据。,P3-T3,P4-T1,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,待专业复核,3,current
EV034-INC-P4T1-016,P4T1-N03,读取关键参数与变更依据,P3T3-N06,形成参数异常清单与后续处理建议,returns_to,问题回流,若关键参数依据不足或发现新的参数异常，需要回到P3-T3参数异常清单补充分析。,P4-T1,P3-T3,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,待专业复核,4,current
EV034-INC-P4T1-017,P4T1-N05,记录实施结果与变更凭据,P4T2-N01,识别验证场景,supports,支撑判断,实施变更记录可支撑P4-T2识别验证场景和验证对象。,P4-T1,P4-T2,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,3,current
EV034-INC-P4T1-018,P4T1-N06,形成复测验证入口并交接P4-T2,P4T2-N01,识别验证场景,precedes,直接递进,复测验证交接清单进入P4-T2结果验证场景识别。,P4-T1,P4-T2,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,2,current
EV034-INC-P4T1-019,P4T1-N01,明确优化对象与实施边界,AU-05,网络问题定位与方案制定,maps_to_ability,能力挂接,P4T1-N01主挂AU-05，用于评价问题定位与方案边界确认能力。,P4-T1,not_applicable,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,5,current
EV034-INC-P4T1-020,P4T1-N02,区分优化动作类型与责任边界,AU-06,优化实施与变更记录,maps_to_ability,能力挂接,P4T1-N02主挂AU-06，用于评价优化实施责任边界判断能力。,P4-T1,not_applicable,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,5,current
EV034-INC-P4T1-021,P4T1-N03,读取关键参数与变更依据,AU-06,优化实施与变更记录,maps_to_ability,能力挂接,P4T1-N03主挂AU-06，用于评价参数依据识读和变更依据确认能力。,P4-T1,not_applicable,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,5,current
EV034-INC-P4T1-022,P4T1-N04,制定实施步骤与风险回退检查,AU-06,优化实施与变更记录,maps_to_ability,能力挂接,P4T1-N04主挂AU-06，用于评价受控实施步骤和风险回退检查能力。,P4-T1,not_applicable,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,5,current
EV034-INC-P4T1-023,P4T1-N05,记录实施结果与变更凭据,AU-06,优化实施与变更记录,maps_to_ability,能力挂接,P4T1-N05主挂AU-06，用于评价优化实施记录和变更凭据归集能力。,P4-T1,not_applicable,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,5,current
EV034-INC-P4T1-024,P4T1-N06,形成复测验证入口并交接P4-T2,AU-07,优化结果验证,maps_to_ability,能力挂接,P4T1-N06主挂AU-07，用于评价实施后进入结果验证的交接能力。,P4-T1,not_applicable,v034_increment,reports/P4-T1基于V0.3.4主数据补拆验证报告.md,内部试拆,5,current
EV035-INC-P4T3-001,P4-T3,任务3：5G网络优化报告输出,P4T3-N01,明确报告对象与交付口径,decomposes,任务拆分详细节点,P4-T3补拆进入报告对象与交付口径确认节点。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,1,current
EV035-INC-P4T3-002,P4-T3,任务3：5G网络优化报告输出,P4T3-N02,归集实施与验证证据,decomposes,任务拆分详细节点,P4-T3补拆进入实施与验证证据归集节点。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,1,current
EV035-INC-P4T3-003,P4-T3,任务3：5G网络优化报告输出,P4T3-N03,选择报告结构并组织材料,decomposes,任务拆分详细节点,P4-T3补拆进入报告结构选择与材料组织节点。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,1,current
EV035-INC-P4T3-004,P4-T3,任务3：5G网络优化报告输出,P4T3-N04,对比指标并写出结论边界,decomposes,任务拆分详细节点,P4-T3补拆进入指标对比和结论边界节点。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,1,current
EV035-INC-P4T3-005,P4-T3,任务3：5G网络优化报告输出,P4T3-N05,编写典型案例分析段落,decomposes,任务拆分详细节点,P4-T3补拆进入典型案例分析表达节点。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,1,current
EV035-INC-P4T3-006,P4-T3,任务3：5G网络优化报告输出,P4T3-N06,修订报告表达并准备客户沟通,decomposes,任务拆分详细节点,P4-T3补拆进入报告表达修订与客户沟通准备节点。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,1,current
EV035-INC-P4T3-007,P4T3-N01,明确报告对象与交付口径,P4T3-N02,归集实施与验证证据,precedes,直接递进,先确认交付对象和报告口径，再归集能进入报告的实施与验证证据。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,2,current
EV035-INC-P4T3-008,P4T3-N02,归集实施与验证证据,P4T3-N03,选择报告结构并组织材料,precedes,直接递进,证据归集完成后才能选择合适报告结构并安排材料顺序。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,2,current
EV035-INC-P4T3-009,P4T3-N03,选择报告结构并组织材料,P4T3-N04,对比指标并写出结论边界,precedes,直接递进,报告结构确定后进入关键指标对比和结论边界表达。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,2,current
EV035-INC-P4T3-010,P4T3-N04,对比指标并写出结论边界,P4T3-N05,编写典型案例分析段落,precedes,直接递进,指标结论边界形成后再用典型案例展开问题、措施和效果说明。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,2,current
EV035-INC-P4T3-011,P4T3-N05,编写典型案例分析段落,P4T3-N06,修订报告表达并准备客户沟通,precedes,直接递进,案例分析段形成后进入报告表达修订和客户沟通准备。,P4-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,内部试拆,2,current
EV035-INC-P4T3-012,P4T1-N05,记录实施结果与变更凭据,P4T3-N02,归集实施与验证证据,supports,前置支撑,优化实施变更记录是报告证据链的重要来源。,P4-T1,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,待专业复核,3,current
EV035-INC-P4T3-013,P4T1-N06,形成复测验证入口并交接P4-T2,P4T3-N02,归集实施与验证证据,supports,前置支撑,复测验证交接清单支撑报告中的验证资料来源说明。,P4-T1,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,待专业复核,3,current
EV035-INC-P4T3-014,P4T2-N06,选择判断依据,P4T3-N02,归集实施与验证证据,supports,前置支撑,依据链分类结果支撑P4-T3区分依据、背景和边界材料。,P4-T2,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,待专业复核,3,current
EV035-INC-P4T3-015,P4T2-N07,形成验收结论,P4T3-N04,对比指标并写出结论边界,supports,前置支撑,验收结论支撑报告中的指标判断和未闭环边界表达。,P4-T2,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,待专业复核,3,current
EV035-INC-P4T3-016,P4T2-N08,修正职业表达,P4T3-N06,修订报告表达并准备客户沟通,supports,前置支撑,职业表达修正经验支撑P4-T3报告样稿二次修订。,P4-T2,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,待专业复核,3,current
EV035-INC-P4T3-017,P2T3-N08,输出分析报告并连接复测,P4T3-N02,归集实施与验证证据,supports,前置支撑,测试数据分析报告可作为远端证据来源，但不得替代P4-T2验证结论。,P2-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,待专业复核,4,current
EV035-INC-P4T3-018,P2T3-N08,输出分析报告并连接复测,P4T3-N04,对比指标并写出结论边界,supports,前置支撑,测试分析报告中的指标解释可支撑P4-T3指标结论段写作。,P2-T3,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,待专业复核,4,current
EV035-INC-P4T3-019,P4T2-N02,区分改善与达标,P4T3-N04,对比指标并写出结论边界,supports,前置支撑,改善与达标边界判断支撑P4-T3避免把部分改善写成整体达标。,P4-T2,P4-T3,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,待专业复核,3,current
EV035-INC-P4T3-020,P4T3-N02,归集实施与验证证据,P4T2-N06,选择判断依据,returns_to,问题回流,若报告证据链不足或依据与背景混淆，应回到P4-T2补充依据链分类。,P4-T3,P4-T2,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,待专业复核,4,current
EV035-INC-P4T3-021,P4T3-N04,对比指标并写出结论边界,P4T2-N02,区分改善与达标,returns_to,问题回流,若P4-T3把改善写成达标，应回到P4-T2重新判断改善与达标边界。,P4-T3,P4-T2,v035_increment,reports/P4-T3基于V0.3.5主数据补拆验证报告.md,待专业复核,4,current
EV035-INC-P4T3-022,P4T3-N01,明确报告对象与交付口径,AU-08,优化报告与职业表达,maps_to_ability,能力挂接,P4T3-N01主挂AU-08，用于训练报告交付口径和职业表达边界。,P4-T3,not_applicable,v035_increment,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,内部试拆,5,current
EV035-INC-P4T3-023,P4T3-N02,归集实施与验证证据,AU-08,优化报告与职业表达,maps_to_ability,能力挂接,P4T3-N02主挂AU-08，用于把证据组织进报告表达。,P4-T3,not_applicable,v035_increment,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,内部试拆,5,current
EV035-INC-P4T3-024,P4T3-N03,选择报告结构并组织材料,AU-08,优化报告与职业表达,maps_to_ability,能力挂接,P4T3-N03主挂AU-08，用于报告结构选择和材料组织。,P4-T3,not_applicable,v035_increment,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,内部试拆,5,current
EV035-INC-P4T3-025,P4T3-N04,对比指标并写出结论边界,AU-08,优化报告与职业表达,maps_to_ability,能力挂接,P4T3-N04主挂AU-08，用于把指标对比转成报告结论。,P4-T3,not_applicable,v035_increment,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,内部试拆,5,current
EV035-INC-P4T3-026,P4T3-N05,编写典型案例分析段落,AU-08,优化报告与职业表达,maps_to_ability,能力挂接,P4T3-N05主挂AU-08，用于典型案例报告表达。,P4-T3,not_applicable,v035_increment,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,内部试拆,5,current
EV035-INC-P4T3-027,P4T3-N06,修订报告表达并准备客户沟通,AU-08,优化报告与职业表达,maps_to_ability,能力挂接,P4T3-N06主挂AU-08，用于报告修订和客户沟通准备。,P4-T3,not_applicable,v035_increment,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,内部试拆,5,current
EV035-INC-P4T3-028,P4T3-N02,归集实施与验证证据,AU-06,优化实施与变更记录,maps_to_ability,能力辅挂,P4T3-N02辅挂AU-06，用于追溯优化实施与变更记录来源。,P4-T3,not_applicable,v035_increment,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,内部试拆,6,current
EV035-INC-P4T3-029,P4T3-N02,归集实施与验证证据,AU-07,优化结果验证,maps_to_ability,能力辅挂,P4T3-N02辅挂AU-07，用于追溯结果验证证据来源。,P4-T3,not_applicable,v035_increment,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,内部试拆,6,current
EV035-INC-P4T3-030,P4T3-N04,对比指标并写出结论边界,AU-07,优化结果验证,maps_to_ability,能力辅挂,P4T3-N04辅挂AU-07，用于承接改善、达标和未闭环判断。,P4-T3,not_applicable,v035_increment,reports/P4-T3详细能力节点主数据增量样表V0.3.5.csv,内部试拆,6,current
EV036-INC-P3T2-001,P3-T2,任务2：5G网络运行监控,P3T2-N01,明确监控任务与账号权限边界,decomposes,任务拆分详细节点,P3-T2补拆进入监控任务与账号权限边界节点。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-002,P3-T2,任务2：5G网络运行监控,P3T2-N02,筛选当前告警并判断优先级,decomposes,任务拆分详细节点,P3-T2补拆进入当前告警筛选和优先级判断节点。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-003,P3-T2,任务2：5G网络运行监控,P3T2-N03,追溯历史告警与典型案例线索,decomposes,任务拆分详细节点,P3-T2补拆进入历史告警和典型案例线索追溯节点。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-004,P3-T2,任务2：5G网络运行监控,P3T2-N04,创建或选择性能指标查询模板,decomposes,任务拆分详细节点,P3-T2补拆进入性能指标模板和查询范围确认节点。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-005,P3-T2,任务2：5G网络运行监控,P3T2-N05,查询指标并识别异常变化,decomposes,任务拆分详细节点,P3-T2补拆进入指标查询和异常变化识别节点。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-006,P3-T2,任务2：5G网络运行监控,P3T2-N06,结合日志形成监控结论与后续入口,decomposes,任务拆分详细节点,P3-T2补拆进入日志追溯、监控结论和后续入口判断节点。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-007,P3T2-N01,明确监控任务与账号权限边界,P3T2-N02,筛选当前告警并判断优先级,precedes,直接递进,先明确账号权限和查看边界，再进入当前告警筛选。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,2,current
EV036-INC-P3T2-008,P3T2-N02,筛选当前告警并判断优先级,P3T2-N03,追溯历史告警与典型案例线索,precedes,直接递进,当前告警无法说明完整过程时，需要追溯历史告警和典型案例线索。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,2,current
EV036-INC-P3T2-009,P3T2-N04,创建或选择性能指标查询模板,P3T2-N05,查询指标并识别异常变化,precedes,直接递进,先确定指标类别、测量对象、时间范围和统计粒度，再读取指标异常。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,2,current
EV036-INC-P3T2-010,P3T2-N02,筛选当前告警并判断优先级,P3T2-N06,结合日志形成监控结论与后续入口,supports,支撑判断,当前告警筛选结果是形成监控结论和后续分流的证据之一。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,3,current
EV036-INC-P3T2-011,P3T2-N03,追溯历史告警与典型案例线索,P3T2-N06,结合日志形成监控结论与后续入口,supports,支撑判断,历史告警和典型案例线索支撑判断问题是否持续、复现或需升级分析。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,3,current
EV036-INC-P3T2-012,P3T2-N05,查询指标并识别异常变化,P3T2-N06,结合日志形成监控结论与后续入口,supports,支撑判断,指标异常识别结果支撑监控结论和后续任务入口判断。,P3-T2,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,3,current
EV036-INC-P3T2-013,P3-T1,任务1：5G网络管理架构与功能认知,P3T2-N01,明确监控任务与账号权限边界,requires,前置基础,网管架构和功能认知是理解账号权限和监控边界的前置基础。,P3-T1,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,4,current
EV036-INC-P3T2-014,P2T3-N03,识读关键指标与判断边界,P3T2-N04,创建或选择性能指标查询模板,supports,支撑判断,关键指标读法支撑选择性能指标类别和查询口径。,P2-T3,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,4,current
EV036-INC-P3T2-015,P2T3-N03,识读关键指标与判断边界,P3T2-N05,查询指标并识别异常变化,supports,支撑判断,关键指标判断边界支撑识别异常变化并避免过度结论。,P2-T3,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,4,current
EV036-INC-P3T2-016,P2T3-N06,归纳问题类型与原因链,P3T2-N06,结合日志形成监控结论与后续入口,supports,支撑判断,数据分析中归纳的问题类型和原因链支撑运行监控结论分流。,P2-T3,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,4,current
EV036-INC-P3T2-017,P5T3-N06,判断未闭环指标与二次分析入口,P3T2-N04,创建或选择性能指标查询模板,feedback,问题回流,未闭环指标需要回到运行监控侧重新确认指标查询口径。,P5-T3,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,5,current
EV036-INC-P3T2-018,P5T3-N06,判断未闭环指标与二次分析入口,P3T2-N05,查询指标并识别异常变化,feedback,问题回流,未闭环指标可回流到指标查询和异常变化识别环节继续观察。,P5-T3,P3-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,5,current
EV036-INC-P3T2-019,P3T2-N06,结合日志形成监控结论与后续入口,P3T3-N01,确认参数检查对象与问题场景,precedes,直接递进,监控结论发现参数或配置疑点后进入参数检查场景确认。,P3-T2,P3-T3,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,2,current
EV036-INC-P3T2-020,P3T2-N06,结合日志形成监控结论与后续入口,P3-T4,任务4：5G无线网络参数设置,precedes,直接递进,监控结论确认需要参数设置或调整时进入参数设置任务。,P3-T2,P3-T4,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,4,current
EV036-INC-P3T2-021,P3T2-N06,结合日志形成监控结论与后续入口,P4T1-N01,明确优化对象与实施边界,precedes,直接递进,监控结论确认需实施整改时进入优化对象和实施边界确认。,P3-T2,P4-T1,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,4,current
EV036-INC-P3T2-022,P3T2-N06,结合日志形成监控结论与后续入口,P5T3-N03,建立优化前后KPI对比基线,feedback,问题回流,需要持续观察或复测的监控结论进入优化前后KPI对比基线。,P3-T2,P5-T3,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,5,current
EV036-INC-P3T2-023,P3T2-N06,结合日志形成监控结论与后续入口,P6T2-N01,明确信令问题分析任务与数据来源,precedes,直接递进,复杂接入、切换、掉线或信令类问题进入信令复盘任务。,P3-T2,P6-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,4,current
EV036-INC-P3T2-024,P3T2-N06,结合日志形成监控结论与后续入口,P4T2-N01,识别验证场景,supports,支撑判断,运行监控结论可为后续结果验证场景识别提供问题来源。,P3-T2,P4-T2,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,5,current
EV036-INC-P3T2-025,P3T2-N01,明确监控任务与账号权限边界,AU-04,网管、监控与参数信息管理,maps_to,能力挂接,P3T2-N01主挂AU-04，用于能力统计、资源组织和评价归集。,P3-T2,AU-04,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-026,P3T2-N02,筛选当前告警并判断优先级,AU-04,网管、监控与参数信息管理,maps_to,能力挂接,P3T2-N02主挂AU-04，用于能力统计、资源组织和评价归集。,P3-T2,AU-04,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-027,P3T2-N03,追溯历史告警与典型案例线索,AU-04,网管、监控与参数信息管理,maps_to,能力挂接,P3T2-N03主挂AU-04，用于能力统计、资源组织和评价归集。,P3-T2,AU-04,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-028,P3T2-N04,创建或选择性能指标查询模板,AU-04,网管、监控与参数信息管理,maps_to,能力挂接,P3T2-N04主挂AU-04，用于能力统计、资源组织和评价归集。,P3-T2,AU-04,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-029,P3T2-N05,查询指标并识别异常变化,AU-04,网管、监控与参数信息管理,maps_to,能力挂接,P3T2-N05主挂AU-04，用于能力统计、资源组织和评价归集。,P3-T2,AU-04,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-030,P3T2-N06,结合日志形成监控结论与后续入口,AU-04,网管、监控与参数信息管理,maps_to,能力挂接,P3T2-N06主挂AU-04，用于能力统计、资源组织和评价归集。,P3-T2,AU-04,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,内部试拆,1,current
EV036-INC-P3T2-031,P3T2-N06,结合日志形成监控结论与后续入口,AU-05,问题定位与原因分析,maps_to,能力挂接,P3T2-N06按问题分流辅挂AU-05，用于连接原因分析能力。,P3-T2,AU-05,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,4,current
EV036-INC-P3T2-032,P3T2-N06,结合日志形成监控结论与后续入口,AU-09,性能提升与持续验证,maps_to,能力挂接,P3T2-N06按持续观察和复测需求辅挂AU-09。,P3-T2,AU-09,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,4,current
EV036-INC-P3T2-033,P3T2-N06,结合日志形成监控结论与后续入口,AU-10,信令分析与复杂问题复盘,maps_to,能力挂接,P3T2-N06按复杂问题分流辅挂AU-10。,P3-T2,AU-10,v036_increment,reports/P3-T2基于V0.3.6主数据补拆验证报告.md,待专业复核,4,current
EV036-INC-P3T2-034,P3T2-MEDIA01,软件截图媒体审查清单,P3T2-N06,结合日志形成监控结论与后续入口,evidence,资源证据,软件截图和日志界面材料必须先经过媒体审查再支撑监控结论教学。,P3-T2,P3-T2,v036_increment,reports/P3-T2资源活动评价挂接增量样表V0.3.6.csv,待媒体审查,5,current
EV037-INC-P3T4-001,P3-T4,任务4：5G网络参数设置,P3T4-N01,明确参数设置任务与变更依据,decomposes,任务拆分详细节点,P3-T4补拆进入参数设置任务与变更依据节点。,P3-T4,P3-T4,v037_increment,reports/P3-T4基于V0.3.7主数据补拆验证报告.md,内部试拆,1,current
EV037-INC-P3T4-002,P3-T4,任务4：5G网络参数设置,P3T4-N02,识别参数对象与影响范围,decomposes,任务拆分详细节点,P3-T4补拆进入参数对象与影响范围节点。,P3-T4,P3-T4,v037_increment,reports/P3-T4基于V0.3.7主数据补拆验证报告.md,内部试拆,1,current
EV037-INC-P3T4-003,P3-T4,任务4：5G网络参数设置,P3T4-N03,制定邻区添加、删除或调整方案,decomposes,任务拆分详细节点,P3-T4补拆进入邻区添加删除或调整方案节点。,P3-T4,P3-T4,v037_increment,reports/P3-T4基于V0.3.7主数据补拆验证报告.md,内部试拆,1,current
EV037-INC-P3T4-004,P3-T4,任务4：5G网络参数设置,P3T4-N04,完成教学仿真参数设置并记录证据,decomposes,任务拆分详细节点,P3-T4补拆进入教学仿真参数设置与证据记录节点。,P3-T4,P3-T4,v037_increment,reports/P3-T4基于V0.3.7主数据补拆验证报告.md,内部试拆,1,current
EV037-INC-P3T4-005,P3-T4,任务4：5G网络参数设置,P3T4-N05,核查设置结果、风险与回退条件,decomposes,任务拆分详细节点,P3-T4补拆进入设置结果核查和回退条件节点。,P3-T4,P3-T4,v037_increment,reports/P3-T4基于V0.3.7主数据补拆验证报告.md,内部试拆,1,current
